,User,CREATED_AT,LABEL,stemming_words,LIKE COUNT,FOLLOWERS COUNT
410,1.42E+18,7/28/2021 4:06,Politics,මැදපෙරදිග ආසියා රටවල රාජ්ය තාන්ත්රිකයින් රැසක් මුදල් ඇමති හමුවෙයි,0,2025
412,1.42E+18,7/28/2021 3:22,Politics,ගුරුවරු දෙලක්ෂ පනස්දාහකට ස්මාට්ෆෝන් අරන්දෙන්න පුළුවන්කම නෑනේ අධ්යාපන රාජ්ය ඇමති,47,48051
414,1.42E+18,7/28/2021 3:20,Politics,වයස අවුරුදු අඩු අය සේවයේ යෙදවීම සම්පුර්ණ තහනම් කරනවා කම්කරු ඇමති,0,2025
416,1.42E+18,7/28/2021 2:47,Other,මීට කලින් අම්පාරෙ ගොවියෙකු මැණික හම්බවුණා කිලෝ පනහක් විතර අද මනුස්සයා හිගා කනවා ඇමති,0,77
418,1.42E+18,7/28/2021 2:16,Politics,මුදල් ඇමති මැද පෙරදිග ආසියානු රටවල රාජ්යතාන්ත්රිකයින් හමුවෙයි මැද පෙරදිග ආසියානු රටවල රාජ්යතාන්ත්රිකයින් රැසක් මුදල් අමාත්ය බැසිල් රාජපක්ෂ මහතා හමුවී තිබේ විස්තර,6,110509
420,1.42E+18,7/28/2021 1:42,Other,මං හිතන්නෙ බඩුඩීන් කියන්නෙ හිටපු ඇමති කෙනෙක් පොලිසිය ගනන් ගන්නැති වෙයි නැත්තන් උගෙ පවුලෙ එවු කරදර කරයි කියලා වෙන්නැති අම්මා ඒක කියන්නැතුව ඉන්න ඇත්තෙ අනික ණයක් හිලව් කරන්නනෙ වැඩකාරකමට අරන් ගිහිං තියෙන්න ණය දුන්න එකාත් කරදර කරනවනෙ ඕවා කියන්න ගියොත්,2,1479
422,1.42E+18,7/28/2021 1:26,Other,ඇමති වරු හතරක් ජපාන සවාරි ගිය සල්ලි වලින් ලමයින්ට ජාතික කොඩිය මහපු ඇඳුමක දෙන්න බැරි,11,3245
424,1.42E+18,7/27/2021 21:51,Politics,ගම්පහ ශ්රීලනිප අවුල පාක්ෂිකයන් මතයක රාජ්ය ඇමති මතයක,0,704
428,1.42E+18,7/27/2021 20:34,Politics,අපේ ඉඩම් ඇමති රොෂා රණසිංහත් ඉන්න,3,2015
432,1.42E+18,7/27/2021 18:13,Politics,ජපානයෙන් ඇස්ට්රාසොනිකා එන දවස දෙවියෝ තමයි දන්නේ ඇමති ජයසුමන,1,289
434,1.42E+18,7/27/2021 15:33,Other,කම්කරුවන් ඇමති තොණ්ඩමන් අවමගුල කවි ලියපු උන් කාටවත් රටට වැඩක් කරපු මහරාජාගේ කොරෝනා මියගිය අවමගුල වගේ වගක් නැති කමට තමයි නිවහල් මධ්යස්ථ දේශප්රේමීත්වය සබෞද්ධ ජාතිකත්වය ජාත්යාලය කියන්නේ ලිංගෙම්බෝ,1,854
436,1.42E+18,7/27/2021 14:15,Other,බස්නාහිර කට එන්නත්කරණය අවසන්,11,120164
438,1.42E+18,7/27/2021 14:14,Politics,මැදපෙරදිග ආසියානු රටවල රාජ්ය තාන්ත්රික රැසක් මුදල් ඇමති හමුවෙයි,10,120164
440,1.42E+18,7/27/2021 13:48,Politics,මැදපෙරදිග ආසියානු රටවල රාජ්ය තාන්ත්රිකයෝ මුදල් ඇමති හමුවට,1,837
442,1.42E+18,7/27/2021 13:38,Other,ඇමති වගේ එකක් බෑද ගමේ කමට,1,3811
444,1.42E+18,7/27/2021 12:44,Other,ඉඩම් රාජ්ය ඇමති යන්ටම ඕනා මොකද ඔලිම්පික් තියෙන්නේ ලොකූම ලොකු ඉඩමක ඇත්තද සොත්ති උපාලිගේ පුතෙකුත් ගිහිල්ලා කියන්නේ ජයගම,2,370
446,1.42E+18,7/27/2021 12:14,Other,ඉඩම් රාජ්ය ඇමති යන්ටම ඕනා මොකද ඔලිම්පික් තියෙන්නේ ලොකූම ලොකු ඉඩමක ඇත්තද සොත්ති උපා,2,370
448,1.42E+18,7/27/2021 11:38,Politics,බැසිල් ඇමතිතුමා ලංකා ඇවිත මුදල් ඇමති කම බාරගත්ත විතරයි මැණික හම්බුවෙනවා,94,368
450,1.42E+18,7/27/2021 11:30,Politics,ඉඩම් රාජ්ය අමතා රොෂා රණසිංහ ඔලිම්පික් බලන්ට නාමල් බේබි ගියේ එහි ඉඩම් සම්බන්ද මොකක් හරි ක්රීඩාවක තියේ කෙහෙළියමෙහෙමයි ඔලිම්පික් ලෝකේ ලොකු දෙයක් නේ එක තියෙන්නේ ලොකූම ලොකු ඉඩමකඒක තමයි එක ඉඩම් රාජ්ය ඇමති තුමා වැදගත් ජයගම,1,370
452,1.42E+18,7/27/2021 9:22,Politics,ගුරු විදුහල්පති වැටුප් වැඩිකිරීම රජය කටයුතු සකස් කරනවා ඇමති රමේෂ්,0,2025
454,1.42E+18,7/27/2021 8:50,Politics,සහල කිලෝවක රු කින් අඩු කරන හැටි කෘෂිකර්ම ඇමති කියයි,1,1018
456,1.42E+18,7/27/2021 6:38,Politics,ඇමෙරිකා ඩොලර බිලියනයක විදේශ ණය ගෙවා දැම්ම ඇමති කෙහෙළිය,0,2025
458,1.42E+18,7/27/2021 6:20,Politics,අපි ඉල්ලනවා ගුරුවරු මේක ඇත හැරලා දරුවන්ට උගන්වන්න ඇමති රමේෂ් කැබිනට් මාධ්ය හමුවේදී ඉල්ලයි විස්තර දැන ගැනීමට පිවිසෙන්න,1,662
460,1.42E+18,7/27/2021 2:49,Other,මුළු රටම විවෘත කිරීම ජනපති ඇමති මණ්ඩල කියූ දේ,0,837
462,1.42E+18,7/27/2021 2:46,Other,මොන නැවටද සල්ලි පටවල යැව්වේ අහනවා අපේ වරාය නාවුක ඇමති,4,17
464,1.42E+18,7/26/2021 21:44,Other,බැදුම්කර ගෙවනව කියල රටෙ මුදල් රාජ්ය ඇමති කරනව කියන්නෙම ඕගොල්ලො වගේ කට්ටි ඒකට අප්,20,318
466,1.42E+18,7/26/2021 17:14,Other,කලින් මුදල් ඇමති කව්ද ළමායි,3,1006
468,1.42E+18,7/26/2021 15:59,Other,හිටපු ඇමති මංගල සමරවීර මහතාගේ ප්රධානත්වය සැබෑ දේශප්රේමියෝ සංවිධානය එලි දැක්වීමේදී අවස්ථාවේදී ඔහු විසන් ඉදිරිපත් කරන ලද කරුණු මෙසේය සැබෑ දේශප්රේමීන් පවත්වන මුල්ම මාධ්යය සාකච්ඡාවට කාර්යාලයට පැමිණි ඔබ සියලු දෙනාව අපි සාදරයෙන් පිළිගන්න,0,830
472,1.42E+18,7/26/2021 14:11,Politics,පාලන මිලට අඩුවෙන ගොවීන් වී අලෙවි කළ යුතු නැහැ කෘෂිකර්ම ඇමති,0,35
474,1.42E+18,7/26/2021 13:20,Crime,ඇමති රිෂාඩ් බිරිඳ සැකකරු සිව්දෙනා අගෝස්තු දක්ව,0,197
478,1.42E+18,7/26/2021 11:56,Other,විදියට ඇමති මණ්ඩල මන්ත්රී ඇමති වැටුප් වරප්රසාද රාජ්ය සේවය ආරක්ෂක වැය ශීර්ෂ අධ්යාපනය වෙන්කරන ගනන යනාදි සසඳන්න ඇමති තුමා,1,393
480,1.42E+18,7/26/2021 10:36,Politics,ජනපති පැවැත්වූ සාකච්ඡාව සාර්ථකයි ඇමති දයාසිරි ජයසේකර,0,591
482,1.42E+18,7/26/2021 9:05,Other,ඇමති හිතන් ඉන්නේ ඩොලර කියන්නේ හාල් වාගේ කියල වෙන්න ෂුවර් එකට ආචාර් බන්දුල ගුණවර්ධන ගෙන් ආර්ථික විද්යාව ටියුෂන් ගත්ත අයෙක,18,1491
484,1.42E+18,7/26/2021 8:45,Politics,ජනපති පැවැති සාකච්ඡාව සාර්ථකයි ඇමති නිමල් සිරිපාල ජනාධිපති ගෝඨාභය රාජපක්ෂ මහතා ශ්රී ලංකා නිදහස් පක්ෂ නියෝජිතයින් අද පෙරවරුවේ පැවැති සාකච්ඡාව සාර්ථක අමාත්ය නිමල් සිරිපාල සිල්වා මහතා පවසයි විස්තර,9,110509
486,1.42E+18,7/26/2021 8:38,Other,රට කඩාවැටී ආසන්නව තිබියදි ජාතික ඇදුම අදින ඇඟපුරාම දේශප්රේමය ගලායන ඇමති ගොබිලෙක් වු තමන් පදිංචි රජයේනිවස අළුත්වැඩියාවට රුපියල් ලක්ෂ අලිසබ්රි අධිකරණ ඇමති සොහොයුරා අයත් ආයතනයට ගෙවලා පසුගිය රජය සමයේ පාසල් දරුවන්ට ටැබ්දීමෙන් ඔවුන් වඳවෙනබව කීවේද මොහු,55,2015
488,1.42E+18,7/26/2021 7:51,Other,ගුරුවරුන්ට ඇමති බන්දුල පණිවිඩයක වැටුප් කල හැකි ක්රම කියයි,0,704
494,1.42E+18,7/26/2021 3:51,Other,ගුරු උද්ඝෝෂණ ඉක්මන් වැඩියි එන්නත ඇඟ ධාරණය වෙලා නැහැ ඖෂධ රාජ්ය ඇමති,0,704
500,1.42E+18,7/25/2021 21:29,Other,අපේ පොලිස් ඇමති පොලිස් මාධ්ය ප්රකාශක කොහෙද දන්නෙ නැහැ,1,368
502,1.42E+18,7/25/2021 17:27,Other,එක නේන්නම් ආරක්ෂක ලේකම් කවුද හේමසිරි පොලිස් ඇමති සාගලද අගමැටි රනිල්ද,1,370
504,1.42E+18,7/25/2021 13:33,Politics,සියලුදෙනා එන්නත දුන් පසු රට විවෘත කරන වෙළෙඳ ඇමති පවසයි,0,1018
506,1.42E+18,7/25/2021 12:18,Politics,සියලුදෙනා එන්නත දුන් පසු රට විවෘත කරන වෙළෙඳ ඇමති පවසයි එළඹෙන සැප්තැම්බර් මාසය වනවිට මෙරට අවුරුදු සියලු දෙනා එන්නත ලබාදී අවසන් කරන වෙළෙඳ අමාත්ය බන්දුල විස්තර,15,110509
508,1.42E+18,7/25/2021 8:09,Politics,හාල් පොල් අඩු කරනවා වගේ ඉන්ධන මිල අඩු කරන්න බෑ මුදල් ඇමති,0,1631
512,1.42E+18,7/25/2021 7:27,Politics,ගුරු වර්ජන විසඳන්න ඇමති ජීඑල්ගෙන් සඳුදා කැබිනට් පත්රිකාවක්,0,383
514,1.42E+18,7/25/2021 7:18,Other,ගිය අයට හරි හමන ඇදුමක්වත් මහලා දීග බැරි හිඟන ඇමති,0,6
516,1.42E+18,7/25/2021 6:05,Crime,විල්පත්තු ජෙනරාල් ස්ත්රී දූෂණ චෝදනා ඔහුට විරුද්ධව දෝශාභියෝගයක් ගෙන ඒම අවශ්ය යැයි අපි සිතමු පාර්ලිමේන්තුවේ ස්ත්රී දූෂකයෙකුට එරෙහි නොවූවා යැයි මහත්වූ අපවාද අනිවාර්යයෙන් පැමිනේවි කෝ නීතිපතිවරයා කෝ අධිකරණ ඇමති,10,3299
522,1.42E+18,7/25/2021 3:45,Other,දේශීය වෛද්ය අමාත්යංශයේ ඇමති දම්මික පැනි මාමා,0,3245
526,1.42E+18,7/25/2021 1:15,Politics,ඇස්ට්රාසෙනෙකා එන්නතේ දෙවන මාත්රාව මස අගදී ජනතාවට ලබා දෙනවා ඇමති සුදර්ශනී ප්රනාන්දුපුල්ලේ,0,12
528,1.42E+18,7/25/2021 0:52,Other,ඇමති විදුරගේ ආන්දෝලනාත්මක හෙලිදරව් පුරා වස්තු රැක ගන්න අපි හය,0,2
530,1.42E+18,7/24/2021 21:06,Politics,අපි කැමති අපේ බදු මුදලින් මෙපමණ විශාල හමුදාව නඩත්තු කරන්න පෙරටුගාමී දුමින්ද නාගමුව දැන්නම් ගුරු වැටුප් සටන ප්රබාකරන්ගෙ ඊ ලෑමේ වෙන්ඩ අධ්යාපන ඇමති ස්ටාලින් ගෙ අවශ්යතාවය ක්රියාත්මක පේනවා,23,4897
532,1.42E+18,8/1/2021 17:42,Crime,සමගි ජන බලවේග පාර්ලිමේන්තු මන්ත්රී රිෂාඩ් බදුර්දීන් මහතාගේ නිවසේ මෙහෙකාර දැරියක ගිනි ගැනීමකින් මිය යාම සම්බන්ධ සමස්ත ලංකා මහජන කොංග්රසය හිටපු බස්නාහිර පළාත් සභා මන්ත්රී ඒජේඑම් ෆායිස් මහතා කරුණු පැහැදිලි කරයි,0,105
536,1.42E+18,8/1/2021 8:14,Other,පාර්ලිමේන්තු මන්ත්රී සෙල්ලන්ද,1,9873
538,1.42E+18,7/30/2021 17:51,Other,රනිල් පින පෑදෙයි පරණ මන්ත්රී ගෝලයෙක් මැණික පොකුරක් මතුවෙයි,0,704
540,1.42E+18,7/30/2021 16:26,Politics,කරාපිටිය රෝහලේ ප්රතිකාර ලබන හිටපු පාර්ලිමේන්තු මන්ත්රී රංජන රාමනායක මහතාගේ සුවදුක් බැලිම සදහා විපක්ෂ නායක සජිත ප්රේමදාස මහතා පාර්ලිමේන්තු මන්ත්රී මනුෂ නානායක්කාර මහතා අද රාත්රියේ කරාපිටිය රෝහලට පැමිණියේය,2,2296
544,1.42E+18,7/30/2021 14:33,Other,ජනාධිපතිතුමා කියනවා සිංගප්පූරු ලී ක්වාන් යූ වගේ රට හදන්න ඕනි කියලා හැබැයි සිංගප්පූරුවේ භාෂා හතරක් තියෙනවා හතරට සම තැන තියෙනවා යනු පාර්ලිමේන්තු මන්ත්රී ශානක්කියන් රාසමානික්කම් වැඩිදුර පැවසීය,98,7960
546,1.42E+18,7/30/2021 12:51,Other,වැරදි වීම සිරිමා හොඳ වීමට හේතුවක් නොවේ අදත් වෙන්නේ එදා ක්රමයේම අලුත එකක් අද මි,1,317
548,1.42E+18,7/30/2021 11:46,Other,මහරගම නගරසභා අසික්කිත නාගරික මන්ත්රී අමරපාල,0,0
550,1.42E+18,7/30/2021 9:10,Crime,හිටපු අමාත්ය පාර්ලිමේන්තු මන්ත්රී රිෂාඩ් බදියුදීන් මහතාගේ නිවසේ මීට පෙර මෙහෙකාර සේවයේ යෙදී සිටි කාන්තාවන් දෙනෙකු අතුරින් දෙන ප්රකාශ ලබාගෙන පොලීසිය පවසයි වර්ෂයේ කාලය කාන්තාවන් දෙන නිවසේ සේවයේ නිරතව ඇත,1,6740
552,1.42E+18,7/30/2021 6:08,Crime,පාර්ලිමේන්තු මන්ත්රී රිෂාඩ් බදියුදීන්ගේ නිවසේ පිළිස්සී මියගිය ඉෂාලිනී දැරියගේ සිරුර මීට ටික වේලාවක පෙර ගොඩ ගෙන තිබෙනව දෙවන පශ්චා මරණ පරීක්ෂණය එය පේරාදෙණි ශික්ෂණ රෝහල රැගෙන යාමට නියමිතයි,0,105
554,1.42E+18,7/29/2021 20:36,Other,චීන එනකන් තොපිල පොල් ගෑවද අැරපු රටට මන්ත්රී අපෙ ග්රන්තී කන්න දුන්නත් තොපිල අපි අදින්නෙම අංචී මඩිය තර තොපිලට අැති හිකුනට අපි පුංචී උඹලට අැරල අපිත් දවසක කනව හුත්තො මංචී,1,7
556,1.42E+18,7/29/2021 14:48,Entertainment,අසෝක ඩයස් සමගි ජන බලවේග පාර්ලිමේන්තු මන්ත්රී ඉම්තියාස් බාකීර් මාකර් මහතා පැවැත්වූ පැතිකඩ සංවාදය,0,157
558,1.42E+18,7/29/2021 7:15,Other,ඵකතුවෙලා හදපු යහපාලන ආන්ඩුවෙ න් නොතෙමි යන්න කාර් දුන්නෙ නැමාස කට පත්කල මන්ත්,0,164
560,1.42E+18,7/28/2021 11:29,Politics,මයන්ත දිසානායක පාර්ලිමේන්තු මන්ත්රී සමගි තරුණ බලවේග,14,1940
562,1.42E+18,7/28/2021 10:54,Other,ඇත්ත අර කොටුවෙ හිමි නම බඩු ගහද්දී නායක හාමුදුරු ඔප්පු කලා වගේ නේද හිටපු පාමන්ත්රී මි,0,10
564,1.42E+18,7/28/2021 6:15,Crime,සජිත පිළේ මන්ත්රී හරී යට,0,2025
566,1.42E+18,7/28/2021 5:35,Crime,හරී යට කැඳවයි සමගි ජන බලවේග පාර්ලිමේන්තු මන්ත්රී හරී ප්රනාන්ද මහතා අපරාධ පරීක්ෂණ දෙපාර්තමේන්තුව පැමිණ තිබේ විස්තර,7,110509
568,1.42E+18,7/28/2021 2:05,Entertainment,අසෝක ඩයස් සමගි ජන බලවේග පාර්ලිමේන්තු මන්ත්රී ආචාර් හර්ෂ සිල්වා මහතා පැවැත්වූ පැතිකඩ සංවාදය,1,157
570,1.42E+18,7/27/2021 12:52,Crime,බදියුදීන්ගේ නිවසේ මෙහෙකාර සේවයේ යෙදී සිටි කාන්තාවන් කිහිපදෙනෙක් ප්රකාශ දෙයි පාර්ලිමේන්තු මන්ත්රී රිෂාඩ් බදියුදීන් මහතාගේ නිවසේ මෙහෙකාර සේවයේ යෙදී සිටි කියන බාලවයස්කරුවන්ගේ පවුල් ඥාතීන් විස්තර,7,110509
572,1.42E+18,7/27/2021 9:16,Entertainment,ජනමාධ්ය අමාත්යාංශ සංවිධානය කරන අනාගත ශ්රී ලංකාවේ සංවර්ධන න් කෙනෙක් මීලග වැඩසටහන ජුලි වනදා සවස මාතලේ දිස්ත්රික් පාර්ලිමේන්තු මන්ත්රී ප්රමිත බණ්ඩාර තෙන්නකෝන් මැතිතුමා සමගි සජීවීව,11,22866
574,1.42E+18,7/27/2021 7:15,Crime,මියගිය ඉශාලිනිගේ සිරුර ගොඩගන්න අධිකරණයෙන් නියෝගය මන්ත්රී,0,12
576,1.42E+18,7/27/2021 4:24,Other,මගේ මන්ත්රී ධුරය තියෙනකන් ගෙදර රන්ජන් විස්තර පිවිසෙන්න,0,662
578,1.42E+18,7/27/2021 3:51,Politics,විල්පත්තු තීන්දුව රිෂාඩ් ඉවත් කරන්න තරම් ප්රමාණවත් නැහැ සජිත පිලේ මන්ත්රී,0,704
584,1.42E+18,7/27/2021 2:03,Crime,මන්ත්රී නිවසේ දැරියක දූෂණ කොට මරා දැමීම රටට ලැජ්ජා අපරාධකරු ගල් ගසා මරා දැමිය යුතුයි,0,1258
586,1.42E+18,7/27/2021 0:19,Crime,ලංකා උසාවි මැරැන දරවටත් අනෙක දරැවන් දෙනාටත් සාධරණයක් වෙයි කියලා හිතන් අමාරැයි පාර්ලිමේන්තු මන්ත්රී කෙනෙක් ක්රියාව ජාත්යන්තර ලමා අධිකරණයක ගෙන යා යූතුයි මුං සල්ලි විසිකර යටගහයි,0,32
588,1.42E+18,7/26/2021 16:09,Crime,මියගිය ඉශාලිනිගේ සිරුර ගොඩගන්න අධිකරණයෙන් නියෝගය මන්ත්රී රිෂාඩ් බිරිඳ පිරිසට රිමාන්ඩ්,2,1631
590,1.42E+18,7/26/2021 15:13,Other,ලංකා උසාවි දරැවන් දෙනා සාධරණයක් වෙයි කියලා හිතන් අමාරැයි පාර්ලිමේන්තු මන්ත්රී කෙනෙක් ක්රියාව ජාත්යන්තර ලමා අධිකරණයක ගෙන යා යූතුයි,0,32
592,1.42E+18,7/26/2021 15:03,Politics,සිරදඬුවම් නියම සිටින හිටපු පාර්ලිමේන්තු මන්ත්රී රන්ජන් රාමනායක මහතා මාදිවෙල මන්ත්රී නිල නිවාස සංකීර්ණයේ නිල නිවෙස පාර්ලිමේන්තු මන්ත්රී සේවා අංශයේ නිලධාරීන්ට බාර දුන්නේය රාමනායක මහතා නිල නිවෙස පාර්ලිමේන්තු මන්ත්රී මනුෂ නානායක්කාර මහතා මාර්ගයෙන්,0,105
594,1.42E+18,7/26/2021 12:53,Other,පක්ෂ සාමාජිකයින් මන්ත්රී සාගරගෙන් ප්රකාශයක්,1,837
596,1.42E+18,7/26/2021 11:35,Crime,හැවිරිදි දැරියක මරණය සම්බන්ධ අත් අඩංගුව ගෙන අධිකරණයට ඉදිරිපත් කල පාර්ලිමේන්තු මන්ත්රී රිෂාඩ් බදියුදීන් මහතාගේ බිරිඳ මාමණ්ඩි බෑනා තැරව්කාර පුද්ගලයා ලබන දා රිමාන්ඩ් බන්ධනාගාරගත කරන කොළඹ මහේස්ත්රාත් අධිකරණය නියෝග කර ඇත,1,2296
598,1.42E+18,7/26/2021 10:37,Other,රන්ජන් හිටපු මන්ත්රී නිවස යළි රන්ජන්,0,591
600,1.42E+18,7/26/2021 10:15,Other,නිවස අහිමි වූ රන්ජන් මන්ත්රී මනුෂ ගෙන් නිවසක්,0,12
602,1.42E+18,7/26/2021 9:12,Crime,පෙරේද රාත්රී කටුගස්තොට ප්රදේශයේදී අනතුරක් කිරීම පොලිස් අත්අඩංගුව පත් රංගන ශිල්පිණී හිටපු පාර්ලිමේන්තු මන්ත්රී උපේක්ෂා ස්වර්ණමාලී අද දිනයේ උසාවි ඉදිරිපත් කිරීමට සූදානමි සිටිය දේශපාලන ඇමතුමක් ලැබීමෙන් පසු පොලිස් ඇප මුදාහ,6,6740
604,1.42E+18,7/26/2021 8:47,Other,නිවස අහිමි වූ රන්ජන් මන්ත්රී මනූෂගෙන් නිවසක්,0,837
606,1.42E+18,7/26/2021 5:44,Crime,හිටපු පාර්ලිමේන්තු මන්ත්රී උපේක්ෂා ස්වර්ණමාලි අත්අඩංගුව,0,49
608,1.42E+18,7/26/2021 3:51,Other,රිෂාඩ් තියාගෙන ඉන්නේ රෙදි ඇඳගෙනද ආණ්ඩුවේ මන්ත්රී සජිත්ගෙන් අහයි,0,704
610,1.42E+18,7/26/2021 3:28,Crime,පාර්ලිමේන්තු මන්ත්රී රිෂාඩ් බදියුදීන්ගේ නිවසේ මෙහෙකාර දැරියක පිලිස්සී මියයාමේ සිද්ධිය සම්බන්ධ පොලිස් රැඳවුම බාරයේ පසුවන බදියුදීන්ගේ බිරිඳ බිරිඳ පියා සහෝදරයා තැරව්කරු අද යළි අධිකරණයට ඉදිරිපත් කිරීමට නියමිත පොලිස් මාධ්ය ප්රකාශක,0,105
614,1.42E+18,7/26/2021 2:10,Crime,බදියුදීන්ගේ බිරිඳ සැකකරු අද අධිකරණයට පාර්ලිමේන්තු මන්ත්රී රිෂාඩ් බදියුදීන්ගේ නිවසේ රැඳී සිටි හැවිරිදි දැරිය පිළිස්සී මියයෑම සම්බන්ධ අත්අඩංගුව ගත් මන්ත්රීවරය බිරිඳ විස්තර,15,110509
618,1.42E+18,7/25/2021 13:33,Crime,බදියුදීන්ගේ නිවසේදී දැරියක මියයෑමේ සිද්ධියේ විමර්ශන පොලීසියෙන් නිවේදනයක් පාර්ලිමේන්තු මන්ත්රී රිෂාඩ් බදියුදීන් මහතාගේ නිවසේ පිළිස්සීම් තුවාල ලබා පසුගිය දා මියගිය දැරියගේ සිද්ධියට අදාළ විස්තර,7,110509
620,1.42E+18,7/25/2021 1:15,Crime,අත්අඩංගුව ගනු ලැබූ මන්ත්රී රිෂාඩ් බිරිඳ පිරිස අද අධිකරණය හමුවට,0,12
622,1.42E+18,7/24/2021 19:43,Other,ස එවල වැඩ නැති උනහම වැඩ කරන්න බැරි පාර්ලිමේන්තු මන්ත්රී සෙට්ටෙක නැති නිසානෙ කියල උන්ටත් ඡන්දෙ දුන්නනෙ,1,74
624,1.42E+18,8/1/2021 9:20,Politics,කෙටි කාලයක් අසාර්ථක වූ පාලකයා ගෝඨාභය පාලන බලය ලබා ගෙන රට ගොඩනඟන්න අපි සූදානම් අනුර,0,1258
626,1.42E+18,7/30/2021 14:22,Other,වහනවා කියල ඔහොම වහල හරියන්නේ නැහැ විශේෂයෙන් පාලකයා සුර සැප විදි ගමන් ජනතාව එවැනි තත්,1,317
